"","State","Date","State_abb","Last.Update","Confirmed","Deaths","Recovered","Latitude","Longitude","Free.Treatment","Early.RX.Refills","SEP","Waiver.1135","Paid.Sick.Leave","stay_at_home","non_essential_business_closure","large_gathering_ban","school_closure","bar_restaurant_limits","primary_election_postponed","emergency_declaration","adult_under_60","adult_over_60","risk_under_60","risk_over_60","hospital_beds","beds_per_thousand","total_chc","total_chc_delivery_sites"
"366","New Jersey",2020-03-17,"NJ","2020-03-17 20:13:22",267,3,1,"40.2989","-74.521","0","0","0","0","1","0","0","50","1","1","0","1",38,23,46,23,26,2.35,23,4
"367","New Jersey",2020-03-18,"NJ","2020-03-18 14:13:56",267,3,0,"40.2989","-74.521","0","0","0","0","1","0","0","50","1","1","0","1",38,23,46,23,26,2.35,23,4
"368","New Jersey",2020-03-19,"NJ","2020-03-19 23:43:04",742,9,0,"40.2989","-74.521","0","0","0","0","1","0","0","50","1","1","0","1",38,23,46,23,26,2.35,23,4
"369","New Jersey",2020-03-20,"NJ","2020-03-20 21:13:32",890,11,0,"40.2989","-74.521","0","0","0","0","1","0","0","50","1","1","0","1",38,23,46,23,26,2.35,23,4
"370","New Jersey",2020-03-21,"NJ","2020-03-21 19:43:03",1327,16,0,"40.2989","-74.521","0","0","0","0","1","0","0","50","1","1","0","1",38,23,46,23,26,2.35,23,4
"371","New Mexico",2020-03-10,"NM","2020-03-10 02:33:04",0,0,0,"34.8405","-106.2485","0","0","0","0","0","0","0","999","0","0","0","0",3,43,11,43,34,1.82,17,17
"372","New Mexico",2020-03-11,"NM","2020-03-11 20:00:00",10,0,0,"34.840515","-106.248482","0","0","0","0","0","0","0","999","0","0","0","1",3,43,11,43,34,1.82,17,17
"373","New Mexico",2020-03-12,"NM","2020-03-12 23:44:33",5,0,0,"34.8405","-106.2485","0","0","0","0","0","0","0","999","0","0","0","1",3,43,11,43,34,1.82,17,17
"374","New Mexico",2020-03-13,"NM","2020-03-14 00:13:05",10,0,0,"34.8405","-106.2485","1","0","0","0","0","0","0","999","1","0","0","1",3,43,11,43,34,1.82,17,17
"375","New Mexico",2020-03-14,"NM","2020-03-14 00:13:05",10,0,0,"34.8405","-106.2485","1","0","0","0","0","0","0","999","1","0","0","1",3,43,11,43,34,1.82,17,17
"376","New Mexico",2020-03-15,"NM","2020-03-15 02:53:03",13,0,0,"34.8405","-106.2485","1","0","0","0","0","0","0","999","1","1","0","1",3,43,11,43,34,1.82,17,17
"377","New Mexico",2020-03-16,"NM","2020-03-16 02:53:12",17,0,0,"34.8405","-106.2485","1","0","0","0","0","0","0","999","1","1","0","1",3,43,11,43,34,1.82,17,17
"378","New Mexico",2020-03-17,"NM","2020-03-17 23:13:10",23,0,0,"34.8405","-106.2485","1","0","0","0","0","0","0","999","1","1","0","1",3,43,11,43,34,1.82,17,17
"379","New Mexico",2020-03-18,"NM","2020-03-19 21:43:03",35,0,0,"34.8405","-106.2485","1","0","0","0","0","0","0","999","1","1","0","1",3,43,11,43,34,1.82,17,17
"380","New Mexico",2020-03-19,"NM","2020-03-19 21:43:03",35,0,0,"34.8405","-106.2485","1","0","0","0","0","0","0","999","1","1","0","1",3,43,11,43,34,1.82,17,17
"381","New Mexico",2020-03-20,"NM","2020-03-20 21:43:03",43,0,0,"34.8405","-106.2485","1","0","0","0","0","0","0","999","1","1","0","1",3,43,11,43,34,1.82,17,17
"382","New Mexico",2020-03-21,"NM","2020-03-20 21:43:03",43,0,0,"34.8405","-106.2485","1","0","0","0","0","0","0","999","1","1","0","1",3,43,11,43,34,1.82,17,17
"383","New York",2020-03-10,"NY","2020-03-10 17:13:27",173,0,0,"42.1657","-74.9481","0","0","0","0","0","0","0","999","0","0","0","1",11,38,5,38,41,2.66,62,46
"384","New York",2020-03-11,"NY","2020-03-11 22:53:03",220,0,0,"42.1657","-74.9481","0","0","0","0","0","0","0","999","0","0","0","1",11,38,5,38,41,2.66,62,46
"385","New York",2020-03-12,"NY","2020-03-12 21:39:10",328,0,0,"42.1657","-74.9481","0","0","0","0","0","0","0","999","0","0","0","1",11,38,5,38,41,2.66,62,46
"386","New York",2020-03-13,"NY","2020-03-11 20:00:00",421,0,0,"42.165726","-74.948051","0","0","0","0","0","0","0","999","0","0","0","1",11,38,5,38,41,2.66,62,46
"387","New York",2020-03-14,"NY","2020-03-14 22:13:32",525,2,0,"42.1657","-74.9481","0","0","0","0","0","0","0","999","0","1","0","1",11,38,5,38,41,2.66,62,46
"388","New York",2020-03-15,"NY","2020-03-15 18:20:19",732,3,0,"42.1657","-74.9481","0","0","0","0","0","0","0","999","0","1","0","1",11,38,5,38,41,2.66,62,46
"389","New York",2020-03-16,"NY","2020-03-16 21:53:03",967,10,0,"42.1657","-74.9481","0","0","1","0","0","0","0","999","1","1","0","1",11,38,5,38,41,2.66,62,46
"390","New York",2020-03-17,"NY","2020-03-17 22:53:03",1706,13,0,"42.1657","-74.9481","0","0","1","0","1","0","0","999","1","1","0","1",11,38,5,38,41,2.66,62,46
"391","New York",2020-03-18,"NY","2020-03-18 19:33:03",2495,16,0,"42.1657","-74.9481","0","0","1","0","1","0","0","999","1","1","0","1",11,38,5,38,41,2.66,62,46
"392","New York",2020-03-19,"NY","2020-03-19 23:43:04",5365,34,0,"42.1657","-74.9481","0","0","1","0","1","0","0","999","1","1","0","1",11,38,5,38,41,2.66,62,46
"393","New York",2020-03-20,"NY","2020-03-20 22:14:43",8310,42,0,"42.1657","-74.9481","0","0","1","0","1","1","1","0","1","1","0","1",11,38,5,38,41,2.66,62,46
"394","New York",2020-03-21,"NY","2020-03-21 22:43:04",11710,60,0,"42.1657","-74.9481","0","0","1","0","1","1","1","0","1","1","0","1",11,38,5,38,41,2.66,62,46
"395","North Carolina",2020-03-10,"NC","2020-03-10 02:33:04",7,0,0,"35.6301","-79.8064","0","0","0","0","0","0","0","999","0","0","0","1",40,25,51,25,27,2.08,40,22
"396","North Carolina",2020-03-11,"NC","2020-03-11 20:00:00",17,0,0,"35.630066","-79.806419","0","0","0","0","0","0","0","999","0","0","0","1",40,25,51,25,27,2.08,40,22
"397","North Carolina",2020-03-12,"NC","2020-03-12 21:39:10",15,0,0,"35.6301","-79.8064","0","0","0","0","0","0","0","999","0","0","0","1",40,25,51,25,27,2.08,40,22
"398","North Carolina",2020-03-13,"NC","2020-03-14 18:13:23",24,0,0,"35.6301","-79.8064","0","0","0","0","0","0","0","50","1","1","0","1",40,25,51,25,27,2.08,40,22
"399","North Carolina",2020-03-14,"NC","2020-03-14 18:13:23",24,0,0,"35.6301","-79.8064","0","0","0","0","0","0","0","50","1","1","0","1",40,25,51,25,27,2.08,40,22
"400","North Carolina",2020-03-15,"NC","2020-03-15 18:20:19",33,0,0,"35.6301","-79.8064","0","0","0","0","0","0","0","50","1","1","0","1",40,25,51,25,27,2.08,40,22
"401","North Carolina",2020-03-16,"NC","2020-03-16 23:53:03",38,0,0,"35.6301","-79.8064","0","0","0","0","0","0","0","50","1","1","0","1",40,25,51,25,27,2.08,40,22
"402","North Carolina",2020-03-17,"NC","2020-03-17 23:13:10",64,0,0,"35.6301","-79.8064","0","0","0","0","0","0","0","50","1","1","0","1",40,25,51,25,27,2.08,40,22
"403","North Carolina",2020-03-18,"NC","2020-03-18 19:14:34",70,0,0,"35.6301","-79.8064","0","0","0","0","0","0","0","50","1","1","0","1",40,25,51,25,27,2.08,40,22
"404","North Carolina",2020-03-19,"NC","2020-03-19 23:43:04",123,0,0,"35.6301","-79.8064","0","0","0","0","0","0","0","50","1","1","0","1",40,25,51,25,27,2.08,40,22
"405","North Carolina",2020-03-20,"NC","2020-03-20 23:43:03",172,0,0,"35.6301","-79.8064","0","0","0","0","0","0","0","50","1","1","0","1",40,25,51,25,27,2.08,40,22
"406","North Carolina",2020-03-21,"NC","2020-03-21 23:13:18",253,0,0,"35.6301","-79.8064","0","0","0","0","0","0","0","50","1","1","0","1",40,25,51,25,27,2.08,40,22
"407","North Dakota",2020-03-10,"ND","2020-03-10 02:33:04",0,0,0,"47.5289","-99.784","0","0","0","0","0","0","0","999","0","0","0","0",34,20,35,20,30,4.27,4,21
"408","North Dakota",2020-03-11,"ND","2020-03-11 20:00:00",1,0,0,"47.528912","-99.784012","0","0","0","0","0","0","0","999","0","0","0","0",34,20,35,20,30,4.27,4,21
"409","North Dakota",2020-03-12,"ND","2020-03-12 09:33:03",1,0,0,"47.5289","-99.784","0","0","0","0","0","0","0","999","0","0","0","0",34,20,35,20,30,4.27,4,21
"410","North Dakota",2020-03-13,"ND","2020-03-17 23:33:02",3,0,0,"47.5289","-99.784","0","0","0","0","0","0","0","999","1","0","0","1",34,20,35,20,30,4.27,4,21
"411","North Dakota",2020-03-14,"ND","2020-03-17 23:33:02",3,0,0,"47.5289","-99.784","0","0","0","0","0","0","0","999","1","0","0","1",34,20,35,20,30,4.27,4,21
"412","North Dakota",2020-03-15,"ND","2020-03-17 23:33:02",3,0,0,"47.5289","-99.784","0","0","0","0","0","0","0","999","1","0","0","1",34,20,35,20,30,4.27,4,21
"413","North Dakota",2020-03-16,"ND","2020-03-17 23:33:02",3,0,0,"47.5289","-99.784","0","0","0","0","0","0","0","999","1","0","0","1",34,20,35,20,30,4.27,4,21
"414","North Dakota",2020-03-17,"ND","2020-03-17 23:33:02",3,0,0,"47.5289","-99.784","0","0","0","0","0","0","0","999","1","0","0","1",34,20,35,20,30,4.27,4,21
"415","North Dakota",2020-03-18,"ND","2020-03-18 19:33:03",6,0,0,"47.5289","-99.784","0","0","0","0","0","0","0","999","1","0","0","1",34,20,35,20,30,4.27,4,21
"416","North Dakota",2020-03-19,"ND","2020-03-19 23:43:04",18,0,0,"47.5289","-99.784","0","0","0","0","0","0","0","999","1","1","0","1",34,20,35,20,30,4.27,4,21
"417","North Dakota",2020-03-20,"ND","2020-03-20 02:43:10",19,0,0,"47.5289","-99.784","0","0","0","0","0","0","0","999","1","1","0","1",34,20,35,20,30,4.27,4,21
"418","North Dakota",2020-03-21,"ND","2020-03-21 23:13:18",28,0,0,"47.5289","-99.784","0","0","0","0","0","0","0","999","1","1","0","1",34,20,35,20,30,4.27,4,21
"419","Ohio",2020-03-10,"OH","2020-03-10 03:13:17",3,0,0,"40.3888","-82.7649","0","0","0","0","0","0","0","999","0","0","0","1",45,28,3,28,37,2.84,47,29
"420","Ohio",2020-03-11,"OH","2020-03-11 18:52:04",4,0,0,"40.3888","-82.7649","0","0","0","0","0","0","0","999","0","0","0","1",45,28,3,28,37,2.84,47,29
"421","Ohio",2020-03-12,"OH","2020-03-12 09:33:03",5,0,0,"40.3888","-82.7649","0","0","0","0","0","0","0","999","1","0","0","1",45,28,3,28,37,2.84,47,29
"422","Ohio",2020-03-13,"OH","2020-03-11 20:00:00",13,0,0,"40.388783","-82.764915","0","0","0","0","0","0","0","999","0","0","0","1",45,28,3,28,37,2.84,47,29
"423","Ohio",2020-03-14,"OH","2020-03-14 18:53:03",26,0,0,"40.3888","-82.7649","0","0","0","0","0","0","0","999","1","0","0","1",45,28,3,28,37,2.84,47,29
"424","Ohio",2020-03-15,"OH","2020-03-15 18:20:19",37,0,0,"40.3888","-82.7649","0","0","0","0","0","0","0","999","1","1","0","1",45,28,3,28,37,2.84,47,29
"425","Ohio",2020-03-16,"OH","2020-03-16 20:13:21",50,0,0,"40.3888","-82.7649","0","0","0","0","0","0","0","999","1","1","1","1",45,28,3,28,37,2.84,47,29
"426","Ohio",2020-03-17,"OH","2020-03-17 20:53:02",67,0,0,"40.3888","-82.7649","0","0","0","0","0","0","0","999","1","1","1","1",45,28,3,28,37,2.84,47,29
"427","Ohio",2020-03-18,"OH","2020-03-18 19:14:34",86,0,0,"40.3888","-82.7649","0","0","0","0","0","0","0","999","1","1","1","1",45,28,3,28,37,2.84,47,29
"428","Ohio",2020-03-19,"OH","2020-03-19 21:43:03",119,0,0,"40.3888","-82.7649","0","0","0","0","0","0","0","999","1","1","1","1",45,28,3,28,37,2.84,47,29
"429","Ohio",2020-03-20,"OH","2020-03-20 23:43:03",173,2,0,"40.3888","-82.7649","0","0","0","0","0","0","0","999","1","1","1","1",45,28,3,28,37,2.84,47,29
"430","Ohio",2020-03-21,"OH","2020-03-21 19:43:03",248,3,0,"40.3888","-82.7649","0","0","0","0","0","0","0","999","1","1","1","1",45,28,3,28,37,2.84,47,29
"431","Oklahoma",2020-03-10,"OK","2020-03-10 17:13:25",2,0,0,"35.5653","-96.9289","0","0","0","0","0","0","0","999","0","0","0","0",14,52,24,52,5,2.83,20,50
"432","Oklahoma",2020-03-11,"OK","2020-03-11 20:00:00",2,0,0,"35.565342","-96.928917","0","0","0","0","0","0","0","999","0","0","0","0",14,52,24,52,5,2.83,20,50
"433","Oklahoma",2020-03-12,"OK","2020-03-14 16:53:03",4,0,0,"35.5653","-96.9289","0","0","0","0","0","0","0","999","0","0","0","0",14,52,24,52,5,2.83,20,50
"434","Oklahoma",2020-03-13,"OK","2020-03-14 16:53:03",4,0,0,"35.5653","-96.9289","0","0","0","0","0","0","0","999","0","0","0","0",14,52,24,52,5,2.83,20,50
"435","Oklahoma",2020-03-14,"OK","2020-03-14 16:53:03",7,0,0,"35.5653","-96.9289","0","0","0","0","0","0","0","999","0","0","0","0",14,52,24,52,5,2.83,20,50
"436","Oklahoma",2020-03-15,"OK","2020-03-16 18:14:12",10,0,0,"35.5653","-96.9289","0","0","0","0","0","0","0","999","1","0","0","1",14,52,24,52,5,2.83,20,50
"437","Oklahoma",2020-03-16,"OK","2020-03-16 18:14:12",10,0,0,"35.5653","-96.9289","0","0","0","0","0","0","0","999","1","0","0","1",14,52,24,52,5,2.83,20,50
"438","Oklahoma",2020-03-17,"OK","2020-03-17 17:53:03",19,0,0,"35.5653","-96.9289","0","0","0","0","0","0","0","999","1","0","0","1",14,52,24,52,5,2.83,20,50
"439","Oklahoma",2020-03-18,"OK","2020-03-19 23:43:04",44,1,0,"35.5653","-96.9289","0","0","0","0","0","0","0","999","1","0","0","1",14,52,24,52,5,2.83,20,50
"440","Oklahoma",2020-03-19,"OK","2020-03-19 23:43:04",44,1,0,"35.5653","-96.9289","0","0","0","0","0","0","0","999","1","0","0","1",14,52,24,52,5,2.83,20,50
"441","Oklahoma",2020-03-20,"OK","2020-03-20 19:43:03",49,1,0,"35.5653","-96.9289","0","0","0","0","0","0","0","999","1","0","0","1",14,52,24,52,5,2.83,20,50
"442","Oklahoma",2020-03-21,"OK","2020-03-21 17:43:03",53,1,0,"35.5653","-96.9289","0","0","0","0","0","0","0","999","1","0","0","1",14,52,24,52,5,2.83,20,50
"443","Oregon",2020-03-10,"OR","2020-03-10 19:53:13",15,0,0,"44.572","-122.0709","0","0","0","0","1","0","0","999","0","0","0","1",15,2,26,2,46,1.65,30,20
"444","Oregon",2020-03-11,"OR","2020-03-11 22:53:03",19,0,0,"44.572","-122.0709","0","0","0","0","1","0","0","999","0","0","0","1",15,2,26,2,46,1.65,30,20
"445","Oregon",2020-03-12,"OR","2020-03-12 23:44:33",24,0,0,"44.572","-122.0709","0","0","0","0","1","0","0","999","0","0","0","1",15,2,26,2,46,1.65,30,20
"446","Oregon",2020-03-13,"OR","2020-03-11 20:00:00",30,0,0,"44.572021","-122.070938","0","0","0","0","1","0","0","999","0","0","0","1",15,2,26,2,46,1.65,30,20
"447","Oregon",2020-03-14,"OR","2020-03-14 16:33:03",32,0,0,"44.572","-122.0709","0","0","0","0","1","0","0","999","0","0","0","1",15,2,26,2,46,1.65,30,20
"448","Oregon",2020-03-15,"OR","2020-03-15 18:20:19",36,1,0,"44.572","-122.0709","0","0","0","0","1","0","0","999","0","0","0","1",15,2,26,2,46,1.65,30,20
"449","Oregon",2020-03-16,"OR","2020-03-16 02:33:09",39,1,0,"44.572","-122.0709","0","0","0","0","1","0","0","999","0","1","0","1",15,2,26,2,46,1.65,30,20
"450","Oregon",2020-03-17,"OR","2020-03-17 23:13:10",66,1,0,"44.572","-122.0709","0","0","0","0","1","0","0","999","1","1","0","1",15,2,26,2,46,1.65,30,20
"451","Oregon",2020-03-18,"OR","2020-03-18 13:53:03",68,2,0,"44.572","-122.0709","0","0","0","0","1","0","0","999","1","1","0","1",15,2,26,2,46,1.65,30,20
"452","Oregon",2020-03-19,"OR","2020-03-19 21:43:03",88,3,0,"44.572","-122.0709","0","0","0","0","1","0","0","999","1","1","0","1",15,2,26,2,46,1.65,30,20
"453","Oregon",2020-03-20,"OR","2020-03-20 21:43:03",114,3,0,"44.572","-122.0709","0","0","0","0","1","0","0","999","1","1","0","1",15,2,26,2,46,1.65,30,20
"454","Oregon",2020-03-21,"OR","2020-03-21 23:13:18",114,5,0,"44.572","-122.0709","0","0","0","0","1","0","0","999","1","1","0","1",15,2,26,2,46,1.65,30,20
"455","Pennsylvania",2020-03-10,"PA","2020-03-10 18:13:16",12,0,0,"40.5908","-77.2098","0","0","0","0","0","0","0","999","0","0","0","0",46,33,4,33,38,2.87,43,30
"456","Pennsylvania",2020-03-11,"PA","2020-03-11 22:53:03",16,0,0,"40.5908","-77.2098","0","0","0","0","0","0","0","999","0","0","0","0",46,33,4,33,38,2.87,43,30
"457","Pennsylvania",2020-03-12,"PA","2020-03-12 21:39:10",22,0,0,"40.5908","-77.2098","0","0","0","0","0","0","0","999","0","0","0","0",46,33,4,33,38,2.87,43,30
"458","Pennsylvania",2020-03-13,"PA","2020-03-11 20:00:00",41,0,0,"40.590752","-77.209755","0","0","0","0","0","0","0","999","0","0","0","0",46,33,4,33,38,2.87,43,30
"459","Pennsylvania",2020-03-14,"PA","2020-03-14 18:53:03",66,0,0,"40.5908","-77.2098","0","0","0","0","0","0","0","999","1","0","0","0",46,33,4,33,38,2.87,43,30
"460","Pennsylvania",2020-03-15,"PA","2020-03-16 20:13:20",77,0,0,"40.5908","-77.2098","0","0","0","0","0","0","0","999","1","0","0","1",46,33,4,33,38,2.87,43,30
"461","Pennsylvania",2020-03-16,"PA","2020-03-16 20:13:20",77,0,0,"40.5908","-77.2098","0","0","0","0","0","0","0","999","1","0","0","1",46,33,4,33,38,2.87,43,30
"462","Pennsylvania",2020-03-17,"PA","2020-03-17 23:13:10",112,0,0,"40.5908","-77.2098","0","0","0","0","0","0","0","999","1","0","0","1",46,33,4,33,38,2.87,43,30
"463","Pennsylvania",2020-03-18,"PA","2020-03-18 19:14:34",152,0,0,"40.5908","-77.2098","0","0","0","0","0","0","0","999","1","0","0","1",46,33,4,33,38,2.87,43,30
"464","Pennsylvania",2020-03-19,"PA","2020-03-19 21:13:35",206,1,0,"40.5908","-77.2098","0","0","0","0","0","0","1","999","1","0","0","1",46,33,4,33,38,2.87,43,30
"465","Pennsylvania",2020-03-20,"PA","2020-03-20 23:43:03",303,1,0,"40.5908","-77.2098","0","0","0","0","0","0","1","999","1","0","0","1",46,33,4,33,38,2.87,43,30
"466","Pennsylvania",2020-03-21,"PA","2020-03-21 23:13:17",396,2,0,"40.5908","-77.2098","0","0","0","0","0","0","1","999","1","0","0","1",46,33,4,33,38,2.87,43,30
"467","Rhode Island",2020-03-10,"RI","2020-03-10 03:13:17",3,0,0,"41.6809","-71.5118","0","0","0","0","1","0","0","999","0","0","0","1",44,31,50,31,23,2.07,8,38
"468","Rhode Island",2020-03-11,"RI","2020-03-11 03:13:08",5,0,0,"41.6809","-71.5118","0","0","0","0","1","0","0","999","0","0","0","1",44,31,50,31,23,2.07,8,38
"469","Rhode Island",2020-03-13,"RI","2020-03-14 18:53:03",20,0,0,"41.6809","-71.5118","0","1","0","0","1","1","0","999","0","0","0","1",44,31,50,31,23,2.07,8,38
"470","Rhode Island",2020-03-14,"RI","2020-03-14 18:53:03",20,0,0,"41.6809","-71.5118","0","1","0","0","1","1","0","999","0","0","0","1",44,31,50,31,23,2.07,8,38
"471","Rhode Island",2020-03-15,"RI","2020-03-16 18:14:12",21,0,0,"41.6809","-71.5118","0","1","0","0","1","1","0","25","0","1","0","1",44,31,50,31,23,2.07,8,38
"472","Rhode Island",2020-03-16,"RI","2020-03-16 18:14:12",21,0,0,"41.6809","-71.5118","0","1","0","0","1","1","0","25","0","1","0","1",44,31,50,31,23,2.07,8,38
"473","Rhode Island",2020-03-17,"RI","2020-03-17 20:53:02",23,0,0,"41.6809","-71.5118","0","1","0","0","1","1","0","25","0","1","0","1",44,31,50,31,23,2.07,8,38
"474","Rhode Island",2020-03-18,"RI","2020-03-18 19:33:03",33,0,0,"41.6809","-71.5118","0","1","0","0","1","1","0","25","1","1","0","1",44,31,50,31,23,2.07,8,38
"475","Rhode Island",2020-03-19,"RI","2020-03-19 23:43:04",44,0,0,"41.6809","-71.5118","0","1","0","0","1","1","0","25","1","1","0","1",44,31,50,31,23,2.07,8,38
"476","Rhode Island",2020-03-20,"RI","2020-03-20 19:43:03",54,0,0,"41.6809","-71.5118","0","1","0","0","1","1","0","25","1","1","0","1",44,31,50,31,23,2.07,8,38
"477","Rhode Island",2020-03-21,"RI","2020-03-21 19:43:03",66,0,0,"41.6809","-71.5118","0","1","0","0","1","1","0","25","1","1","0","1",44,31,50,31,23,2.07,8,38
"478","South Carolina",2020-03-10,"SC","2020-03-10 02:33:04",7,0,0,"33.8569","-80.945","0","0","0","0","0","0","0","999","0","0","0","0",19,7,32,7,9,2.38,23,15
"479","South Carolina",2020-03-11,"SC","2020-03-11 22:53:03",10,0,0,"33.8569","-80.945","0","0","0","0","0","0","0","999","0","0","0","0",19,7,32,7,9,2.38,23,15
"480","South Carolina",2020-03-12,"SC","2020-03-12 21:39:10",12,0,0,"33.8569","-80.945","0","0","0","0","0","0","0","999","0","0","0","0",19,7,32,7,9,2.38,23,15
"481","South Carolina",2020-03-13,"SC","2020-03-11 20:00:00",13,0,0,"33.856892","-80.945007","0","0","0","0","0","0","0","999","0","0","0","0",19,7,32,7,9,2.38,23,15
"482","South Carolina",2020-03-14,"SC","2020-03-14 22:33:03",28,0,0,"33.8569","-80.945","0","0","0","0","0","0","0","999","0","0","0","1",19,7,32,7,9,2.38,23,15
"483","South Carolina",2020-03-15,"SC","2020-03-16 22:33:03",33,1,0,"33.8569","-80.945","0","0","0","0","0","0","0","999","1","0","0","1",19,7,32,7,9,2.38,23,15
"484","South Carolina",2020-03-16,"SC","2020-03-16 22:33:03",33,1,0,"33.8569","-80.945","0","0","0","0","0","0","0","999","1","0","0","1",19,7,32,7,9,2.38,23,15
"485","South Carolina",2020-03-17,"SC","2020-03-17 23:13:10",47,1,0,"33.8569","-80.945","0","0","0","0","0","0","0","1","1","1","0","1",19,7,32,7,9,2.38,23,15
"486","South Carolina",2020-03-18,"SC","2020-03-19 23:43:04",81,1,0,"33.8569","-80.945","0","0","0","0","0","0","0","1","1","1","0","1",19,7,32,7,9,2.38,23,15
