"","State","Date","State_abb","Last.Update","Confirmed","Deaths","Recovered","Latitude","Longitude","Free.Treatment","Early.RX.Refills","SEP","Waiver.1135","Paid.Sick.Leave","stay_at_home","non_essential_business_closure","large_gathering_ban","school_closure","bar_restaurant_limits","primary_election_postponed","emergency_declaration","adult_under_60","adult_over_60","risk_under_60","risk_over_60","hospital_beds","beds_per_thousand","total_chc","total_chc_delivery_sites"
"487","South Carolina",2020-03-19,"SC","2020-03-19 23:43:04",81,1,0,"33.8569","-80.945","0","0","0","0","0","0","0","1","1","1","0","1",19,7,32,7,9,2.38,23,15
"488","South Carolina",2020-03-20,"SC","2020-03-20 23:43:03",126,1,0,"33.8569","-80.945","0","0","0","0","0","0","0","1","1","1","0","1",19,7,32,7,9,2.38,23,15
"489","South Carolina",2020-03-21,"SC","2020-03-21 23:13:17",171,3,0,"33.8569","-80.945","0","0","0","0","0","0","0","1","1","1","0","1",19,7,32,7,9,2.38,23,15
"490","South Dakota",2020-03-10,"SD","2020-03-10 02:33:04",0,0,0,"44.2998","-99.4388","0","0","0","0","0","0","0","999","0","0","0","0",37,29,39,29,39,4.76,4,37
"491","South Dakota",2020-03-11,"SD","2020-03-11 22:53:03",8,1,0,"44.2998","-99.4388","0","0","0","0","0","0","0","999","0","0","0","0",37,29,39,29,39,4.76,4,37
"492","South Dakota",2020-03-12,"SD","2020-03-14 16:53:03",9,1,0,"44.2998","-99.4388","0","0","0","0","0","0","0","999","1","0","0","1",37,29,39,29,39,4.76,4,37
"493","South Dakota",2020-03-13,"SD","2020-03-14 16:53:03",9,1,0,"44.2998","-99.4388","0","0","0","0","0","0","0","999","1","0","0","1",37,29,39,29,39,4.76,4,37
"494","South Dakota",2020-03-14,"SD","2020-03-14 16:53:03",9,1,0,"44.2998","-99.4388","0","0","0","0","0","0","0","999","1","0","0","1",37,29,39,29,39,4.76,4,37
"495","South Dakota",2020-03-15,"SD","2020-03-16 20:13:20",10,1,0,"44.2998","-99.4388","0","0","0","0","0","0","0","999","1","0","0","1",37,29,39,29,39,4.76,4,37
"496","South Dakota",2020-03-16,"SD","2020-03-16 20:13:20",10,1,0,"44.2998","-99.4388","0","0","0","0","0","0","0","999","1","0","0","1",37,29,39,29,39,4.76,4,37
"497","South Dakota",2020-03-17,"SD","2020-03-17 23:33:02",11,1,0,"44.2998","-99.4388","0","0","0","0","0","0","0","999","1","0","0","1",37,29,39,29,39,4.76,4,37
"498","South Dakota",2020-03-18,"SD","2020-03-20 02:43:10",14,1,0,"44.2998","-99.4388","0","0","0","0","0","0","0","999","1","0","0","1",37,29,39,29,39,4.76,4,37
"499","South Dakota",2020-03-19,"SD","2020-03-20 02:43:10",14,1,0,"44.2998","-99.4388","0","0","0","0","0","0","0","999","1","0","0","1",37,29,39,29,39,4.76,4,37
"500","South Dakota",2020-03-20,"SD","2020-03-20 02:43:10",14,1,0,"44.2998","-99.4388","0","0","0","0","0","0","0","999","1","0","0","1",37,29,39,29,39,4.76,4,37
"501","South Dakota",2020-03-21,"SD","2020-03-20 02:43:10",14,1,0,"44.2998","-99.4388","0","0","0","0","0","0","0","999","1","0","0","1",37,29,39,29,39,4.76,4,37
"502","Tennessee",2020-03-10,"TN","2020-03-10 19:53:13",7,0,0,"35.7478","-86.6923","0","0","0","0","0","0","0","999","0","0","0","0",27,13,45,13,20,2.86,29,16
"503","Tennessee",2020-03-11,"TN","2020-03-11 22:53:03",9,0,0,"35.7478","-86.6923","0","0","0","0","0","0","0","999","0","0","0","0",27,13,45,13,20,2.86,29,16
"504","Tennessee",2020-03-12,"TN","2020-03-12 21:39:10",18,0,0,"35.7478","-86.6923","0","0","0","0","0","0","0","999","0","0","0","1",27,13,45,13,20,2.86,29,16
"505","Tennessee",2020-03-13,"TN","2020-03-11 20:00:00",26,0,0,"35.747845","-86.692345","0","0","0","0","0","0","0","999","0","0","0","0",27,13,45,13,20,2.86,29,16
"506","Tennessee",2020-03-14,"TN","2020-03-14 22:33:04",39,0,0,"35.7478","-86.6923","0","0","0","0","0","0","0","999","0","0","0","1",27,13,45,13,20,2.86,29,16
"507","Tennessee",2020-03-15,"TN","2020-03-16 22:13:21",52,0,0,"35.7478","-86.6923","0","0","0","0","0","0","0","999","1","0","0","1",27,13,45,13,20,2.86,29,16
"508","Tennessee",2020-03-16,"TN","2020-03-16 22:13:21",52,0,0,"35.7478","-86.6923","0","0","0","0","0","0","0","999","1","0","0","1",27,13,45,13,20,2.86,29,16
"509","Tennessee",2020-03-17,"TN","2020-03-17 23:13:10",74,0,0,"35.7478","-86.6923","0","0","0","0","0","0","0","999","1","0","0","1",27,13,45,13,20,2.86,29,16
"510","Tennessee",2020-03-18,"TN","2020-03-18 19:14:34",79,0,0,"35.7478","-86.6923","0","0","0","0","0","0","0","999","1","0","0","1",27,13,45,13,20,2.86,29,16
"511","Tennessee",2020-03-19,"TN","2020-03-19 21:13:40",154,0,0,"35.7478","-86.6923","0","0","0","0","0","0","0","999","1","0","0","1",27,13,45,13,20,2.86,29,16
"512","Tennessee",2020-03-20,"TN","2020-03-20 23:43:03",233,0,0,"35.7478","-86.6923","0","0","0","0","0","0","0","999","1","0","0","1",27,13,45,13,20,2.86,29,16
"513","Tennessee",2020-03-21,"TN","2020-03-21 23:13:18",371,1,0,"35.7478","-86.6923","0","0","0","0","0","0","0","999","1","0","0","1",27,13,45,13,20,2.86,29,16
"514","Texas",2020-03-10,"TX","2020-03-10 04:13:13",13,0,0,"31.0545","-97.5635","0","0","0","0","0","0","0","999","0","0","0","0",13,40,13,40,47,2.29,72,39
"515","Texas",2020-03-11,"TX","2020-03-11 22:53:03",21,0,0,"31.0545","-97.5635","0","0","0","0","0","0","0","999","0","0","0","0",13,40,13,40,47,2.29,72,39
"516","Texas",2020-03-12,"TX","2020-03-12 23:44:33",27,0,0,"31.0545","-97.5635","0","0","0","0","0","0","0","999","0","0","0","0",13,40,13,40,47,2.29,72,39
"517","Texas",2020-03-13,"TX","2020-03-11 20:00:00",43,0,0,"31.054487","-97.563461","0","0","0","0","0","0","0","999","0","0","0","0",13,40,13,40,47,2.29,72,39
"518","Texas",2020-03-14,"TX","2020-03-14 22:33:03",57,0,0,"31.0545","-97.5635","0","0","0","0","0","0","0","999","0","0","0","1",13,40,13,40,47,2.29,72,39
"519","Texas",2020-03-15,"TX","2020-03-15 18:20:19",72,0,0,"31.0545","-97.5635","0","0","0","0","0","0","0","999","0","0","0","1",13,40,13,40,47,2.29,72,39
"520","Texas",2020-03-16,"TX","2020-03-16 23:53:03",85,0,0,"31.0545","-97.5635","0","0","0","0","0","0","0","999","0","0","0","1",13,40,13,40,47,2.29,72,39
"521","Texas",2020-03-17,"TX","2020-03-17 20:13:22",110,1,0,"31.0545","-97.5635","0","0","0","0","0","0","0","999","0","0","0","1",13,40,13,40,47,2.29,72,39
"522","Texas",2020-03-18,"TX","2020-03-18 19:53:03",173,3,0,"31.0545","-97.5635","0","0","0","0","0","0","0","999","0","0","0","1",13,40,13,40,47,2.29,72,39
"523","Texas",2020-03-19,"TX","2020-03-19 21:13:35",260,5,0,"31.0545","-97.5635","0","0","0","0","0","0","0","10","1","1","0","1",13,40,13,40,47,2.29,72,39
"524","Texas",2020-03-20,"TX","2020-03-20 23:43:03",394,5,0,"31.0545","-97.5635","0","0","0","0","0","0","0","10","1","1","0","1",13,40,13,40,47,2.29,72,39
"525","Texas",2020-03-21,"TX","2020-03-21 23:13:17",581,5,0,"31.0545","-97.5635","0","0","0","0","0","0","0","10","1","1","0","1",13,40,13,40,47,2.29,72,39
"526","Utah",2020-03-10,"UT","2020-03-10 16:53:13",2,0,0,"40.15","-111.8624","0","0","0","0","0","0","0","999","0","0","0","1",9,44,17,44,40,1.83,13,40
"527","Utah",2020-03-11,"UT","2020-03-11 23:13:06",3,0,0,"40.15","-111.8624","0","0","0","0","0","0","0","999","0","0","0","1",9,44,17,44,40,1.83,13,40
"528","Utah",2020-03-12,"UT","2020-03-12 23:44:33",5,0,0,"40.15","-111.8624","0","0","0","0","0","0","0","999","0","0","0","1",9,44,17,44,40,1.83,13,40
"529","Utah",2020-03-13,"UT","2020-03-11 20:00:00",9,0,0,"40.150032","-111.862434","0","0","0","0","0","0","0","999","0","0","0","1",9,44,17,44,40,1.83,13,40
"530","Utah",2020-03-14,"UT","2020-03-14 18:53:03",10,0,0,"40.15","-111.8624","0","0","0","0","0","0","0","999","1","0","0","1",9,44,17,44,40,1.83,13,40
"531","Utah",2020-03-15,"UT","2020-03-15 18:20:19",28,0,0,"40.15","-111.8624","0","0","0","0","0","0","0","999","1","0","0","1",9,44,17,44,40,1.83,13,40
"532","Utah",2020-03-16,"UT","2020-03-16 22:33:03",39,0,0,"40.15","-111.8624","0","0","0","0","0","0","0","999","1","0","0","1",9,44,17,44,40,1.83,13,40
"533","Utah",2020-03-17,"UT","2020-03-17 20:53:02",51,0,0,"40.15","-111.8624","0","0","0","0","0","0","0","999","1","0","0","1",9,44,17,44,40,1.83,13,40
"534","Utah",2020-03-18,"UT","2020-03-19 23:43:04",80,0,0,"40.15","-111.8624","0","0","0","0","0","0","0","10","1","1","0","1",9,44,17,44,40,1.83,13,40
"535","Utah",2020-03-19,"UT","2020-03-19 23:43:04",80,0,0,"40.15","-111.8624","0","0","0","0","0","0","0","10","1","1","0","1",9,44,17,44,40,1.83,13,40
"536","Utah",2020-03-20,"UT","2020-03-20 16:13:23",78,0,0,"40.15","-111.8624","0","0","0","0","0","0","0","10","1","1","0","1",9,44,17,44,40,1.83,13,40
"537","Utah",2020-03-21,"UT","2020-03-21 23:13:17",136,0,0,"40.15","-111.8624","0","0","0","0","0","0","0","10","1","1","0","1",9,44,17,44,40,1.83,13,40
"538","Vermont",2020-03-10,"VT","2020-03-10 03:13:17",1,0,0,"44.0459","-72.7107","0","0","0","0","1","0","0","999","0","0","0","0",30,22,28,22,2,2.09,11,44
"539","Vermont",2020-03-11,"VT","2020-03-11 20:00:00",2,0,0,"44.045876","-72.710686","0","0","0","0","1","0","0","999","0","0","0","0",30,22,28,22,2,2.09,11,44
"540","Vermont",2020-03-12,"VT","2020-03-12 01:53:03",2,0,0,"44.0459","-72.7107","0","0","0","0","1","0","0","999","0","0","0","0",30,22,28,22,2,2.09,11,44
"541","Vermont",2020-03-13,"VT","2020-03-14 22:33:04",5,0,0,"44.0459","-72.7107","0","0","0","0","1","0","0","999","0","0","0","1",30,22,28,22,2,2.09,11,44
"542","Vermont",2020-03-14,"VT","2020-03-14 22:33:04",8,0,0,"44.0459","-72.7107","0","0","0","0","1","0","0","999","0","0","0","1",30,22,28,22,2,2.09,11,44
"543","Vermont",2020-03-15,"VT","2020-03-16 17:13:23",12,0,0,"44.0459","-72.7107","0","0","0","0","1","0","0","999","1","1","0","1",30,22,28,22,2,2.09,11,44
"544","Vermont",2020-03-16,"VT","2020-03-16 17:13:23",12,0,0,"44.0459","-72.7107","0","0","0","0","1","0","0","999","1","1","0","1",30,22,28,22,2,2.09,11,44
"545","Vermont",2020-03-17,"VT","2020-03-18 19:33:03",18,0,0,"44.0459","-72.7107","0","0","0","0","1","0","0","999","1","1","0","1",30,22,28,22,2,2.09,11,44
"546","Vermont",2020-03-18,"VT","2020-03-18 19:33:03",18,0,0,"44.0459","-72.7107","0","0","0","0","1","0","0","999","1","1","0","1",30,22,28,22,2,2.09,11,44
"547","Vermont",2020-03-19,"VT","2020-03-19 21:43:03",22,0,0,"44.0459","-72.7107","0","0","0","0","1","0","0","999","1","1","0","1",30,22,28,22,2,2.09,11,44
"548","Vermont",2020-03-20,"VT","2020-03-20 21:43:03",29,2,0,"44.0459","-72.7107","0","0","1","0","1","0","0","999","1","1","0","1",30,22,28,22,2,2.09,11,44
"549","Vermont",2020-03-21,"VT","2020-03-20 21:43:03",29,2,0,"44.0459","-72.7107","0","0","1","0","1","0","0","999","1","1","0","1",30,22,28,22,2,2.09,11,44
"550","Virginia",2020-03-10,"VA","2020-03-10 03:53:03",7,0,0,"37.7693","-78.17","0","0","0","0","0","0","0","999","0","0","0","0",33,16,44,16,17,2.12,26,10
"551","Virginia",2020-03-11,"VA","2020-03-11 03:33:05",9,0,0,"37.7693","-78.17","0","0","0","0","0","0","0","999","0","0","0","0",33,16,44,16,17,2.12,26,10
"552","Virginia",2020-03-12,"VA","2020-03-12 21:39:10",17,0,0,"37.7693","-78.17","0","0","0","0","0","0","0","999","0","0","0","1",33,16,44,16,17,2.12,26,10
"553","Virginia",2020-03-13,"VA","2020-03-11 20:00:00",30,0,0,"37.769337","-78.169968","0","0","0","0","0","0","0","999","0","0","0","0",33,16,44,16,17,2.12,26,10
"554","Virginia",2020-03-14,"VA","2020-03-14 22:33:03",41,1,0,"37.7693","-78.17","0","0","0","0","0","0","0","999","1","0","0","1",33,16,44,16,17,2.12,26,10
"555","Virginia",2020-03-15,"VA","2020-03-15 18:20:19",45,1,0,"37.7693","-78.17","0","0","0","0","0","0","0","999","1","0","0","1",33,16,44,16,17,2.12,26,10
"556","Virginia",2020-03-16,"VA","2020-03-16 22:13:21",49,1,0,"37.7693","-78.17","0","0","0","0","0","0","0","999","1","0","0","1",33,16,44,16,17,2.12,26,10
"557","Virginia",2020-03-17,"VA","2020-03-17 20:13:22",67,2,0,"37.7693","-78.17","0","0","0","0","0","0","0","999","1","0","0","1",33,16,44,16,17,2.12,26,10
"558","Virginia",2020-03-18,"VA","2020-03-18 19:53:03",77,2,0,"37.7693","-78.17","0","0","0","0","0","0","0","999","1","0","0","1",33,16,44,16,17,2.12,26,10
"559","Virginia",2020-03-19,"VA","2020-03-19 23:43:04",99,2,0,"37.7693","-78.17","0","0","0","0","0","0","0","999","1","0","0","1",33,16,44,16,17,2.12,26,10
"560","Virginia",2020-03-20,"VA","2020-03-20 23:43:03",122,2,0,"37.7693","-78.17","0","0","0","0","0","0","0","999","1","0","0","1",33,16,44,16,17,2.12,26,10
"561","Virginia",2020-03-21,"VA","2020-03-21 19:43:03",156,2,0,"37.7693","-78.17","0","0","0","0","0","0","0","999","1","0","0","1",33,16,44,16,17,2.12,26,10
"562","Washington",2020-03-10,"WA","2020-03-10 22:13:11",267,23,1,"47.4009","-121.4905","0","1","1","0","1","0","0","999","0","0","0","0",32,15,38,15,10,1.7,27,33
"563","Washington",2020-03-11,"WA","2020-03-11 22:33:03",366,29,1,"47.4009","-121.4905","0","1","1","0","1","0","0","999","0","0","0","0",32,15,38,15,10,1.7,27,33
"564","Washington",2020-03-12,"WA","2020-03-12 23:44:33",442,31,1,"47.4009","-121.4905","0","1","1","0","1","0","0","999","0","0","0","0",32,15,38,15,10,1.7,27,33
"565","Washington",2020-03-13,"WA","2020-03-11 20:00:00",568,37,1,"47.400902","-121.490494","0","1","1","0","1","0","0","999","0","0","0","0",32,15,38,15,10,1.7,27,33
"566","Washington",2020-03-14,"WA","2020-03-14 22:13:19",572,37,1,"47.4009","-121.4905","0","1","1","0","1","0","0","999","0","0","0","0",32,15,38,15,10,1.7,27,33
"567","Washington",2020-03-15,"WA","2020-03-15 02:13:21",643,40,1,"47.4009","-121.4905","0","1","1","1","1","0","0","999","0","0","0","0",32,15,38,15,10,1.7,27,33
"568","Washington",2020-03-16,"WA","2020-03-16 23:53:03",904,48,1,"47.4009","-121.4905","0","1","1","1","1","0","0","999","0","0","0","0",32,15,38,15,10,1.7,27,33
"569","Washington",2020-03-17,"WA","2020-03-17 23:33:03",1076,55,1,"47.4009","-121.4905","0","1","1","1","1","0","0","999","0","0","0","0",32,15,38,15,10,1.7,27,33
"570","Washington",2020-03-18,"WA","2020-03-18 14:13:56",1014,55,0,"47.4009","-121.4905","0","1","1","1","1","0","0","999","0","0","0","0",32,15,38,15,10,1.7,27,33
"571","Washington",2020-03-19,"WA","2020-03-19 23:43:04",1376,74,0,"47.4009","-121.4905","0","1","1","1","1","0","0","999","0","0","0","0",32,15,38,15,10,1.7,27,33
"572","Washington",2020-03-20,"WA","2020-03-20 23:43:03",1524,83,0,"47.4009","-121.4905","0","1","1","1","1","0","0","999","0","0","0","0",32,15,38,15,10,1.7,27,33
"573","Washington",2020-03-21,"WA","2020-03-21 22:43:04",1793,94,0,"47.4009","-121.4905","0","1","1","1","1","0","0","999","0","0","0","0",32,15,38,15,10,1.7,27,33
"574","West Virginia",2020-03-10,"WV","2020-03-10 02:33:04",0,0,0,"38.4912","-80.9545","0","0","0","0","0","0","0","999","0","0","0","1",52,42,14,42,45,3.81,27,32
"575","West Virginia",2020-03-11,"WV","2020-03-11 20:00:00",0,0,0,"38.491226","-80.954453","0","0","0","0","0","0","0","999","0","0","0","1",52,42,14,42,45,3.81,27,32
"576","West Virginia",2020-03-12,"WV","2020-03-17 23:33:02",1,0,0,"38.4912","-80.9545","0","1","0","0","0","0","0","999","1","1","0","1",52,42,14,42,45,3.81,27,32
"577","West Virginia",2020-03-13,"WV","2020-03-17 23:33:02",1,0,0,"38.4912","-80.9545","0","1","0","0","0","0","0","999","1","1","0","1",52,42,14,42,45,3.81,27,32
"578","West Virginia",2020-03-14,"WV","2020-03-17 23:33:02",1,0,0,"38.4912","-80.9545","0","1","0","0","0","0","0","999","1","1","0","1",52,42,14,42,45,3.81,27,32
"579","West Virginia",2020-03-15,"WV","2020-03-17 23:33:02",1,0,0,"38.4912","-80.9545","0","1","0","0","0","0","0","999","1","1","0","1",52,42,14,42,45,3.81,27,32
"580","West Virginia",2020-03-16,"WV","2020-03-17 23:33:02",1,0,0,"38.4912","-80.9545","0","1","0","0","0","0","0","999","1","1","0","1",52,42,14,42,45,3.81,27,32
"581","West Virginia",2020-03-17,"WV","2020-03-17 23:33:02",1,0,0,"38.4912","-80.9545","0","1","0","0","0","0","0","999","1","1","0","1",52,42,14,42,45,3.81,27,32
"582","West Virginia",2020-03-18,"WV","2020-03-19 02:33:09",2,0,0,"38.4912","-80.9545","0","1","0","0","0","0","0","999","1","1","0","1",52,42,14,42,45,3.81,27,32
"583","West Virginia",2020-03-19,"WV","2020-03-19 02:33:09",2,0,0,"38.4912","-80.9545","0","1","0","0","0","0","0","999","1","1","0","1",52,42,14,42,45,3.81,27,32
"584","West Virginia",2020-03-20,"WV","2020-03-20 19:43:03",7,0,0,"38.4912","-80.9545","0","1","0","0","0","0","0","999","1","1","0","1",52,42,14,42,45,3.81,27,32
"585","West Virginia",2020-03-21,"WV","2020-03-21 02:43:03",8,0,0,"38.4912","-80.9545","0","1","0","0","0","0","0","999","1","1","0","1",52,42,14,42,45,3.81,27,32
"586","Wisconsin",2020-03-10,"WI","2020-03-10 17:13:25",3,0,1,"44.2685","-89.6165","0","0","0","0","0","0","0","999","0","0","0","0",22,10,25,10,8,2.08,17,7
"587","Wisconsin",2020-03-11,"WI","2020-03-11 22:53:03",6,0,1,"44.2685","-89.6165","0","0","0","0","0","0","0","999","0","0","0","0",22,10,25,10,8,2.08,17,7
"588","Wisconsin",2020-03-12,"WI","2020-03-12 21:39:10",8,0,1,"44.2685","-89.6165","0","0","0","0","0","0","0","999","0","0","0","1",22,10,25,10,8,2.08,17,7
"589","Wisconsin",2020-03-13,"WI","2020-03-11 20:00:00",19,0,1,"44.268543","-89.616508","0","0","0","0","0","0","0","999","0","0","0","0",22,10,25,10,8,2.08,17,7
"590","Wisconsin",2020-03-14,"WI","2020-03-14 22:33:03",27,0,1,"44.2685","-89.6165","0","0","0","0","0","0","0","999","0","0","0","1",22,10,25,10,8,2.08,17,7
"591","Wisconsin",2020-03-15,"WI","2020-03-15 18:20:19",32,0,1,"44.2685","-89.6165","0","0","0","0","0","0","0","999","0","0","0","1",22,10,25,10,8,2.08,17,7
"592","Wisconsin",2020-03-16,"WI","2020-03-16 20:13:20",47,0,1,"44.2685","-89.6165","0","0","0","0","0","0","0","1","0","0","0","1",22,10,25,10,8,2.08,17,7
"593","Wisconsin",2020-03-17,"WI","2020-03-17 20:13:22",72,0,1,"44.2685","-89.6165","0","0","0","0","0","0","0","1","0","1","0","1",22,10,25,10,8,2.08,17,7
"594","Wisconsin",2020-03-18,"WI","2020-03-18 19:14:34",92,0,0,"44.2685","-89.6165","0","0","0","0","0","0","0","1","1","1","0","1",22,10,25,10,8,2.08,17,7
"595","Wisconsin",2020-03-19,"WI","2020-03-19 23:43:04",159,0,0,"44.2685","-89.6165","0","0","0","0","0","0","0","1","1","1","0","1",22,10,25,10,8,2.08,17,7
"596","Wisconsin",2020-03-20,"WI","2020-03-20 21:13:29",207,3,0,"44.2685","-89.6165","0","0","0","0","0","0","0","1","1","1","0","1",22,10,25,10,8,2.08,17,7
"597","Wisconsin",2020-03-21,"WI","2020-03-21 23:13:18",282,4,0,"44.2685","-89.6165","0","0","0","0","0","0","0","1","1","1","0","1",22,10,25,10,8,2.08,17,7
"598","Wyoming",2020-03-10,"WY","2020-03-10 02:33:04",0,0,0,"42.756","-107.3025","0","0","0","0","0","0","0","999","0","0","0","0",29,18,29,18,21,3.49,6,5
"599","Wyoming",2020-03-11,"WY","2020-03-11 20:00:00",1,0,0,"42.755966","-107.30249","0","0","0","0","0","0","0","999","0","0","0","0",29,18,29,18,21,3.49,6,5
"600","Wyoming",2020-03-12,"WY","2020-03-12 03:13:09",1,0,0,"42.756","-107.3025","0","0","0","0","0","0","0","999","0","0","0","0",29,18,29,18,21,3.49,6,5
"601","Wyoming",2020-03-13,"WY","2020-03-14 16:53:03",2,0,0,"42.756","-107.3025","0","0","0","0","0","0","0","999","0","0","0","1",29,18,29,18,21,3.49,6,5
"602","Wyoming",2020-03-14,"WY","2020-03-14 16:53:03",2,0,0,"42.756","-107.3025","0","0","0","0","0","0","0","999","0","0","0","1",29,18,29,18,21,3.49,6,5
"603","Wyoming",2020-03-15,"WY","2020-03-15 02:53:03",3,0,0,"42.756","-107.3025","0","0","0","0","0","0","0","999","0","0","0","1",29,18,29,18,21,3.49,6,5
"604","Wyoming",2020-03-16,"WY","2020-03-17 23:53:03",11,0,0,"42.756","-107.3025","0","0","0","0","0","0","0","999","0","0","0","1",29,18,29,18,21,3.49,6,5
"605","Wyoming",2020-03-17,"WY","2020-03-17 23:53:03",11,0,0,"42.756","-107.3025","0","0","0","0","0","0","0","999","0","0","0","1",29,18,29,18,21,3.49,6,5
"606","Wyoming",2020-03-18,"WY","2020-03-18 13:53:03",15,0,0,"42.756","-107.3025","0","0","0","0","0","0","0","999","0","0","0","1",29,18,29,18,21,3.49,6,5
"607","Wyoming",2020-03-19,"WY","2020-03-19 04:33:18",18,0,0,"42.756","-107.3025","0","0","0","0","0","0","0","999","1","1","0","1",29,18,29,18,21,3.49,6,5
"608","Wyoming",2020-03-20,"WY","2020-03-20 22:14:43",19,0,0,"42.756","-107.3025","0","0","0","0","0","0","0","10","1","1","0","1",29,18,29,18,21,3.49,6,5
"609","Wyoming",2020-03-21,"WY","2020-03-21 19:43:03",23,0,0,"42.756","-107.3025","0","0","0","0","0","0","0","10","1","1","0","1",29,18,29,18,21,3.49,6,5
